,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,col_111,targets
56,0,52,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,57,1
57,1,67,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1,0,0,0,1,0,2,1,0,0,0,0,2,2,7,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,939.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,90,1
58,0,485,0,5,0,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,8,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1863.3125,16,17,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,3,0,1,0,1,1,0,0,0,391,1
59,0,56,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,1,1,3,0,0,0,0,0,2,3,15,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,73.8571428571,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,117,1
60,0,527,0,3,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,2,6,0,0,1,6,2,0,0,0,0,0,1,0,66,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,68,0,0,0,0,4,2,1,0,0,0,1,0,15295.1818182,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1
61,0,138,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,94,1
62,0,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,55,1
63,1,434,0,0,0,2,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,36,2,0,0,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,80,1
64,1,156,0,1,0,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,3,0,0,0,1,7,0,0,0,0,0,0,11,0,187,0,0,5,30,5,1,0,0,16,8,28,0,0,0,0,168,11,0,1,0,4,29,5,1,16,8,28,20,1711.5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,98,1
65,0,29,0,2,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,1
66,0,107,0,1,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,523,1
67,1,130,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,26,2,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1
68,0,670,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,36,0,2,1,13,0,0,0,0,0,0,1,0,277,0,0,3,6,0,0,0,0,5,0,58,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,378.173913043,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,193,1
69,1,474,0,1,0,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,3,46,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,5,391,1
70,3,534,0,1,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,53,2,0,0,0,1,0,4,0,1,0,0,0,26,0,333,0,0,0,17,1,2,0,0,8,15,6,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,67283.7258065,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,57,1
71,0,22,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,62,1
72,0,219,0,0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,11,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,588.526315789,19,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,143,1
73,5,609,0,10,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,32,9,8,0,0,1,5,0,0,0,0,0,0,174,0,322,0,0,4,4,0,1,0,0,11,25,264,62,0,0,0,519,159,0,61,0,1,3,0,0,11,19,74,20,57011.3289474,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,31,1
74,22,1815,0,1,0,2,0,22,0,0,0,0,0,0,1,0,1,1262,0,0,0,0,23,381,2,0,0,0,1,2,182,0,37,0,85,0,76,0,1510,0,0,0,4,0,16,0,0,282,3,50,284,0,0,0,1511,32,0,276,0,0,4,0,15,275,3,44,65,73681.739726,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,201,1
75,1,364,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,19,3,9,0,0,1,2,3,0,0,1,0,0,16,0,147,0,0,0,22,0,1,0,0,4,0,56,3,0,0,0,169,8,0,3,0,0,15,0,1,4,0,45,4,63855.5909091,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,94,1
76,0,88,0,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,1
77,3,672,0,0,0,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,103,2,0,0,0,1,2,10,0,0,0,58,0,0,0,226,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,2,0,0,1,6138.26361032,349,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,195,1
78,37,1641,0,8,0,1,0,37,0,0,0,0,0,0,1,0,1,0,0,0,0,0,45,210,9,42,23,0,1,8,4,0,3,1,2,0,127,0,1773,0,0,9,65,1,8,0,0,158,31,302,74,0,0,0,1880,112,0,64,0,2,60,1,6,112,23,221,67,39675.3448276,174,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,1,0,0,0,35,1
79,0,588,0,2,0,9,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,11,6,0,1,1,1,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,395.043478261,46,14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,2,298,1
80,0,606,1,0,6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,26,8,2,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,2,0,0,0,1,1,0,1,0,371,1
81,1,250,0,1,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,9,3,1,0,0,1,5,0,0,0,0,0,0,3,0,74,9,0,2,0,0,1,0,0,7,2,46,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,295.833333333,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,1,1,0,0,0,80,1
82,4,896,0,11,7,1,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,48,19,0,0,0,1,3,7,0,0,0,6,0,3,5,206,0,0,15,0,0,0,0,8,32,13,110,12,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,368.657142857,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,70,1
83,0,217,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,3,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,151,1
84,0,89,1,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,102,1
85,87,1038,0,7,0,0,-1,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,134,110,7,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,191,1
86,0,536,0,8,0,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,11,0,0,7,1,9,0,0,0,0,3,0,12,0,95,0,0,1,2,0,0,0,0,1,1,52,7,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,4572.30952381,42,20,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,3,0,1,0,1,1,0,0,4,352,1
87,0,27,0,0,0,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,57,1
88,70,1591,0,10,0,1,0,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84,235,11,0,0,0,1,17,18,1,0,1,0,0,60,0,1838,0,0,9,34,2,0,0,0,428,17,62,219,0,0,0,1672,52,0,212,0,4,27,2,0,423,17,33,227,63526.1296296,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,65,1
89,1,724,0,2,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,3,6,0,0,1,4,27,0,0,0,1,0,14,5,108,0,0,0,0,0,0,0,0,8,0,29,10,0,0,0,151,3,0,10,0,0,0,0,0,4,0,4,2,375.291666667,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,24,1
90,0,165,0,1,3,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1
91,25,3714,0,11,0,7,0,25,0,0,0,0,0,0,0,0,1,5,0,0,0,0,44,688,16,108,0,0,1,2,115,0,108,0,1,0,57,0,306,0,0,0,16,0,0,0,0,36,2,126,0,0,0,0,356,45,0,0,0,0,16,0,0,34,2,87,3,14558.6166667,240,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,10,364,1
92,0,157,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1
93,0,774,0,2,0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,2,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1
94,2,237,1,0,1,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,11,1,0,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,85,1
95,0,80,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1
96,1,592,0,0,0,8,0,1,0,0,0,0,0,0,1,0,1,77,0,0,0,0,1,12,8,0,0,1,1,3,43,0,0,0,7,0,25,0,438,0,0,0,0,0,0,0,0,3,0,25,46,0,0,0,463,10,0,33,0,0,0,0,0,2,0,24,5,7360.28205128,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,13,519,1
97,70,1434,0,11,0,0,-1,70,0,0,0,0,0,0,1,0,1,0,0,0,0,0,83,80,10,5,0,2,1,2,2,0,0,0,0,0,159,0,1275,0,0,13,181,5,0,0,0,66,1,189,137,0,0,0,1370,94,0,124,0,9,165,5,0,64,1,151,43,20207.4641509,265,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,281,1
98,0,89,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,34,2641,0,26,0,0,2,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,388,25,2,0,0,1,2,13,0,0,0,0,0,11,14,1033,0,0,5,109,0,0,0,0,383,18,289,11,0,0,0,1873,0,0,0,0,0,0,0,0,0,0,0,0,1921.46153846,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,19,1
100,0,218,0,4,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,99,1
101,1,1259,0,17,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,102,17,5,0,0,1,2,4,0,0,0,0,0,98,0,516,0,0,0,85,1,0,0,0,36,13,148,0,0,0,0,599,43,0,0,0,0,83,1,0,36,13,119,3,28761.7076023,171,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,0,1,1,0,1,1,165,1
102,0,462,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,3,59,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,2,0,1,0,1,1,0,1,3,348,1
103,0,732,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,5,48,0,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,542,1
104,0,1166,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,3,21,0,1,1,3,0,0,0,0,23,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,32966.4047619,42,14,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,383,1
105,5,1533,0,1,0,3,2,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,34,3,23,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,2,0,1,0,1,1,0,1,0,275,1
106,0,905,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,17,0,0,1,119,0,0,4,0,0,0,1,0,61,0,0,0,0,0,0,0,0,4,0,54,1,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,85.974789916,119,13,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,1,1,0,0,2,170,1
107,8,442,0,5,0,5,7,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,52,9,10,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,51,1
108,0,1183,0,0,0,24,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,34,24,3,0,4,1,4,0,2,0,0,0,0,5,0,608,0,0,39,1,0,2,0,0,34,40,428,0,0,0,0,1157,0,0,0,0,0,0,0,0,0,0,0,0,1012.275,40,20,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,1,1,0,0,6,351,1
109,0,96,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,233,1
110,4,1036,0,2,0,3,-1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,65,5,40,0,1,1,21,10,4,0,1,1,0,38,2,597,0,0,6,40,0,1,0,0,53,5,153,0,0,0,0,816,10,0,0,0,0,24,0,0,17,3,19,6,10213.6,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,203,1
111,11,811,0,1,0,6,0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,135,6,0,0,0,1,1,38,0,0,0,0,0,22,0,757,0,0,1,6,0,1,0,0,93,1,28,18,0,0,0,684,17,0,13,0,1,6,0,1,88,1,26,90,34339.9247312,93,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,115,1
112,0,208,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,191,1
113,1,151,0,2,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,1
